customer_zip_code_prefix,customer_count,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
16130,1,16130,-20.93551873371896,-50.49691825522261,santo antonio do aracangua,SP
16200,30,16200,-21.301705697260985,-50.33198634467411,birigui,SP
16201,11,16201,-21.279941420675893,-50.336008501995344,birigui,SP
16202,10,16202,-21.2816132788006,-50.31011731483012,birigui,SP
16203,8,16203,-21.290278634885816,-50.3345427547398,birigui,SP
16204,15,16204,-21.30207124709913,-50.34447517254305,birigui,SP
16205,2,16205,-21.30775499999993,-50.36599221499995,birigui,SP
16206,1,16206,-21.283699655301067,-50.30929756445693,birigui,SP
16207,4,16207,-21.30332290305622,-50.37641274484489,birigui,SP
16210,9,16210,-21.401868898287308,-50.468934178259445,bilac,SP
16220,1,16220,-21.52877641781015,-50.55246497087644,gabriel monteiro,SP
16230,1,16230,-21.58764497190663,-50.59794848093564,piacatu,SP
16250,4,16250,-21.557737960564367,-50.43903580013244,clementina,SP
16260,2,16260,-21.35244293102535,-50.28482297686622,coroados,SP
16270,2,16270,-21.378578914665614,-50.20905983804551,glicerio,SP
16290,5,16290,-21.500564371516557,-50.31810973448505,brauna,SP
16300,18,16300,-21.43085925810377,-50.08987578961023,penapolis,SP
16301,4,16301,-21.426570046543283,-50.06791761043272,penapolis,SP
16303,2,16303,-21.42882443052843,-50.0717398199599,penapolis,SP
16304,2,16304,-21.442124375537592,-50.07351408965658,penapolis,SP
16305,6,16305,-21.430873544820937,-50.08689271305702,penapolis,SP
16306,2,16306,-21.412735682401664,-50.0932985636057,penapolis,SP
16308,2,16308,-21.405441430746095,-50.08647465418359,penapolis,SP
16309,1,16309,-21.40012160919785,-50.07910360930887,penapolis,SP
16340,3,16340,-21.675610173147337,-50.32717939247043,luiziania,SP
16360,7,16360,-21.45718696037475,-49.93831891323018,avanhandava,SP
16370,32,16370,-21.533430937082915,-49.85453805246805,promissao,SP
16400,30,16400,-21.67955763252355,-49.76205252276527,lins,SP
16401,3,16401,-21.65973243958227,-49.74181838251896,lins,SP
16402,7,16402,-21.674794494864106,-49.73775082070517,lins,SP
16403,16,16403,-21.697048432542783,-49.746439248588445,lins,SP
16406,1,16406,-21.658438623925207,-49.76539040743839,lins,SP
16430,11,16430,-21.619351760298564,-49.79754957760015,guaicara,SP
16440,3,16440,-21.457846717914205,-49.57925443139366,sabino,SP
16450,2,16450,-21.797908200846816,-49.93740098314191,getulina,SP
16500,8,16500,-21.808017,-49.62064949999999,cafelandia,SP
16570,5,16570,-21.892917503348645,-49.5881974694828,guaranta,SP
16600,13,16600,-21.99122766621988,-49.44989641136331,pirajui,SP
16640,1,16640,-21.90458849204745,-49.36042824669762,balbinos,SP
16660,4,16660,-21.73513088208474,-49.35838993660011,pongai,SP
16670,2,16670,-22.095184429554525,-49.43990375069418,presidente alves,SP
16680,1,16680,-22.16077025884158,-49.33169574671106,avai,SP
16700,19,16700,-21.26775382757054,-50.65068760289638,guararapes,SP
16750,2,16750,-21.29922925423117,-50.72854690015148,rubiacea,SP
16790,2,16790,-21.270726224626276,-50.81072235725438,bento de abreu,SP
16800,13,16800,-21.131534491601712,-51.10568265114781,mirandopolis,SP
16850,4,16850,-21.160492166071545,-51.0408840317995,lavinia,SP
16880,10,16880,-21.224205707284455,-50.87659435027987,valparaiso,SP
16900,15,16900,-20.913260060505507,-51.37206780904842,andradina,SP
16901,26,16901,-20.899751311962603,-51.36595622231519,andradina,SP
16902,2,16902,-20.91040333601919,-51.36307987133458,andradina,SP
16903,1,16903,-20.905533649460438,-51.39691991035258,andradina,SP
16920,12,16920,-20.870966378296487,-51.49284483429516,castilho,SP
16940,1,16940,-21.108096251955764,-51.49413192923274,nova independencia,SP
16950,2,16950,-20.994789945718544,-51.27934659319836,murutinga do sul,SP
16980,5,16980,-21.03946776150677,-51.20923316938868,guaracai,SP
17010,2,17010,-22.322079528905824,-49.0743156548015,bauru,SP
17011,12,17011,-22.33464564974889,-49.05350529935354,bauru,SP
17012,21,17012,-22.332425763517893,-49.060789754631074,bauru,SP
17013,16,17013,-22.32408404244344,-49.05959852054356,bauru,SP
17014,8,17014,-22.3312275,-49.07597849999999,bauru,SP
17015,7,17015,-22.32893156203472,-49.07560106454488,bauru,SP
17016,2,17016,-22.339989670003984,-49.0681097004153,bauru,SP
17017,20,17017,-22.353379879537247,-49.05238433917126,bauru,SP
17018,10,17018,-22.35973743184844,-49.05231525174554,bauru,SP
17020,9,17020,-22.309153397714876,-49.06667943533956,bauru,SP
17021,7,17021,-22.30039034000799,-49.07933682001268,bauru,SP
17022,15,17022,-22.27750407438397,-49.072014630013385,bauru,SP
17023,1,17023,-22.28112376048813,-49.05527664002536,bauru,SP
17024,7,17024,-22.295548583386346,-49.069619266720544,bauru,SP
17025,6,17025,-22.30471983227435,-49.05868864906134,bauru,SP
17026,7,17026,-22.296469236850484,-49.03471065377948,bauru,SP
17027,2,17027,-22.292803315803585,-49.0318923780192,bauru,SP
17030,9,17030,-22.32799872661436,-49.04464129765144,bauru,SP
17031,5,17031,-22.32467467831388,-49.02453793144441,bauru,SP
17032,7,17032,-22.32817929115924,-49.02886625465973,bauru,SP
17033,4,17033,-22.337614143709917,-49.02889557185494,bauru,SP
17034,2,17034,-22.305639680591103,-49.02685106362223,bauru,SP
17035,2,17035,-22.320767503750904,-49.01133190991989,bauru,SP
17039,4,17039,-22.30496288620234,-49.006305823330905,bauru,SP
17047,15,17047,-22.33259929227913,-49.0443811707606,bauru,SP
17050,12,17050,-22.321557451007024,-49.099336191932544,bauru,SP
17051,7,17051,-22.33137826421038,-49.096775499711526,bauru,SP
17052,7,17052,-22.333806,-49.0911435,bauru,SP
17053,3,17053,-22.35452025841065,-49.072367635985984,bauru,SP
17054,9,17054,-22.34727462949378,-49.09146780336427,bauru,SP
17055,8,17055,-22.343278450951072,-49.110246161213695,bauru,SP
17056,2,17056,-22.353122459390228,-49.0981396206503,bauru,SP
17057,2,17057,-22.326383757053296,-49.13751207689485,bauru,SP
17060,7,17060,-22.316668044504947,-49.081743926367565,bauru,SP
17063,6,17063,-22.31339490091753,-49.0949519368401,bauru,SP
17064,6,17064,-22.349206736746638,-49.04109341945789,bauru,SP
17065,9,17065,-22.317322505668766,-49.11045345432344,bauru,SP
17066,2,17066,-22.30373844656362,-49.11089157548048,bauru,SP
17067,3,17067,-22.3167492489756,-49.10450731626177,bauru,SP
17110,1,17110,-22.31873788043944,-49.01170292875091,bauru,SP
17120,17,17120,-22.45244284794321,-48.98977139671903,agudos,SP
17150,2,17150,-22.578742863275487,-49.4042064390494,paulistania,SP
17160,4,17160,-22.032324794455896,-48.90920500612332,arealva,SP
17180,6,17180,-21.89516953433172,-49.02618296668362,iacanga,SP
17190,3,17190,-21.886804297120783,-49.221909036822886,reginopolis,SP
17201,7,17201,-22.293283651682124,-48.565581778521526,jau,SP
17202,3,17202,-22.297293522341857,-48.56373901952273,jau,SP
17203,1,17203,-22.309450228980285,-48.57374836733223,jau,SP
17204,6,17204,-22.289660944671727,-48.57424095334464,jau,SP
17205,8,17205,-22.29194278045217,-48.56406501056031,jau,SP
17206,2,17206,-22.268158575592278,-48.56480100713664,jau,SP
17207,4,17207,-22.283151860593247,-48.55975378705841,jau,SP
17208,8,17208,-22.280791095202737,-48.5521513301464,jau,SP
17209,9,17209,-22.27568678711987,-48.542599749927895,jau,SP
17210,13,17210,-22.29164124459334,-48.54989181391441,jau,SP
17211,7,17211,-22.2985085342778,-48.540250157510506,jau,SP
17212,4,17212,-22.30436171187744,-48.54644509493053,jau,SP
17213,5,17213,-22.30774613849616,-48.57869968734491,jau,SP
17214,1,17214,-22.276278922009357,-48.50505386081136,jau,SP
17220,2,17220,-22.362190502077464,-48.65853195559466,jau,SP
17230,7,17230,-22.23625902550063,-48.72307610479663,itapui,SP
17240,6,17240,-22.147358741536745,-48.52670850380465,bocaina,SP
17250,16,17250,-22.087700920983718,-48.7476570587839,bariri,SP
17260,3,17260,-21.97959323114473,-48.8071958525326,itaju,SP
17270,1,17270,-22.19099798512844,-48.77659943384667,boraceia,SP
17280,21,17280,-22.3308507978399,-48.80069173298912,pederneiras,SP
17290,12,17290,-22.50137476856727,-48.707334186318725,macatuba,SP
17300,11,17300,-22.371028644611588,-48.38528974062769,dois corregos,SP
17310,1,17310,-22.250351684575868,-48.38464116202757,guarapua,SP
17320,3,17320,-22.40983742501461,-48.45042421567509,mineiros do tiete,SP
17340,29,17340,-22.486085526661206,-48.547449669138985,barra bonita,SP
17350,8,17350,-22.51225020394538,-48.55643861501519,igaracu do tiete,SP
17360,6,17360,-22.437478077083373,-48.17275356636137,torrinha,SP
17370,2,17370,-22.568919796062783,-48.15058521909285,santa maria da serra,SP
17380,22,17380,-22.28333968942237,-48.11555789578162,brotas,SP
17400,29,17400,-22.218988944556266,-49.64362334020589,garca,SP
17410,2,17410,-22.078837959261303,-49.72058993204933,alvaro de carvalho,SP
17420,3,17420,-22.42071348513878,-49.81930029137705,lupercio,SP
17440,1,17440,-22.53045741979009,-49.658705619311135,ubirajara,SP
17450,1,17450,-22.295089969399903,-49.55796618353531,galia,SP
17455,1,17455,-22.36068179764996,-49.518572838059285,fernao,SP
17470,10,17470,-22.413547144205573,-49.41668145584374,duartina,SP
17475,2,17475,-22.433071177715657,-49.52214546685303,lucianopolis,SP
17480,4,17480,-22.45621548435729,-49.33782392605263,cabralia paulista,SP
17490,9,17490,-22.41435007250668,-49.150791131370646,piratininga,SP
17500,1,17500,-22.217405964096468,-49.95110711067839,marilia,SP
17501,11,17501,-22.223228144324537,-49.95089175437127,marilia,SP
17502,5,17502,-22.222355594783306,-49.95766148320735,marilia,SP
17504,4,17504,-22.214731808036426,-49.96619857883034,marilia,SP
17505,7,17505,-22.202557522072777,-49.96556027699231,marilia,SP
17506,9,17506,-22.205948517432308,-49.95494015032813,marilia,SP
17507,4,17507,-22.19452752178432,-49.96433249999998,marilia,SP
17509,5,17509,-22.21755985747781,-49.93997427233191,marilia,SP
17510,7,17510,-22.193082052455427,-49.948926747706174,marilia,SP
17511,26,17511,-22.181007751312865,-49.963543554532905,marilia,SP
17512,19,17512,-22.154209249920417,-49.95162687408481,marilia,SP
17513,8,17513,-22.200580498470792,-49.94064948641,marilia,SP
17514,19,17514,-22.188742247875226,-49.93422578806241,marilia,SP
17515,8,17515,-22.210461027738702,-49.93571261075899,marilia,SP
17516,14,17516,-22.22301800355925,-49.913698080763886,marilia,SP
17519,11,17519,-22.2328691873449,-49.94264526602805,marilia,SP
17520,7,17520,-22.23411436219633,-49.9262898871833,marilia,SP
17521,4,17521,-22.243526591724883,-49.91885152400602,marilia,SP
17522,7,17522,-22.250124282820703,-49.93142525728547,marilia,SP
17523,6,17523,-22.256714168474776,-49.93595799347912,marilia,SP
17524,6,17524,-22.24121960210344,-49.93576755931836,marilia,SP
17525,1,17525,-22.23278171549593,-49.96453769518432,marilia,SP
17526,9,17526,-22.229997861121024,-49.971617848460646,marilia,SP
17527,4,17527,-22.219601155144584,-49.97374183804608,marilia,SP
17533,2,17533,-22.24115189119989,-49.93583163523764,marilia,SP
17540,5,17540,-22.43990321124268,-49.91716776856132,ocaucu,SP
17550,2,17550,-22.01182815462689,-49.79362296010281,julio mesquita,SP
17560,13,17560,-22.21809435900965,-49.819059875867154,vera cruz,SP
17570,3,17570,-22.15321602806684,-50.096240643242346,oriente,SP
17580,17,17580,-22.105021567709144,-50.1738866856198,pompeia,SP
17590,1,17590,-21.798791925982627,-50.238082646090845,queiroz,SP
17600,11,17600,-21.937340463741933,-50.51213791271501,tupa,SP
17601,5,17601,-21.930963035181065,-50.50950987814537,tupa,SP
17602,12,17602,-21.93532101918528,-50.49756182976886,tupa,SP
17603,6,17603,-21.94846574205311,-50.50900527295919,tupa,SP
17604,25,17604,-21.942739057367696,-50.52301704823943,tupa,SP
17605,6,17605,-21.936588293449766,-50.52238400033537,tupa,SP
17606,7,17606,-21.91979367661405,-50.52628819150581,tupa,SP
17607,4,17607,-21.915397774670545,-50.52820889771564,tupa,SP
17625,6,17625,-22.083395632441874,-50.54042481026828,tupa,SP
17650,3,17650,-22.000494367341503,-50.39171238695954,herculandia,SP
17670,5,17670,-22.06828337383377,-50.30733411133655,quintana,SP
17680,2,17680,-21.85814149183314,-50.692336795043815,iacri,SP
17690,17,17690,-21.92576605362672,-50.74077415347185,bastos,SP
17700,16,17700,-21.78761366528708,-50.87213184519997,osvaldo cruz,SP
17720,3,17720,-21.62827011252263,-50.86058604595191,salmourao,SP
17730,9,17730,-21.77408813220568,-50.787156937254935,parapua,SP
17740,3,17740,-21.71374424581356,-50.72688565961074,rinopolis,SP
17760,3,17760,-21.76939271789486,-50.96046181288061,inubia paulista,SP
17780,12,17780,-21.72156946959475,-51.02246171980429,lucelia,SP
17800,42,17800,-21.68804676595129,-51.08242332977711,adamantina,SP
17810,2,17810,-21.795775620123983,-51.185869746976095,mariapolis,SP
17830,4,17830,-21.61635581845445,-51.16674315217808,florida paulista,SP
17860,7,17860,-21.56173959509541,-51.26475571000422,pacaembu,SP
17870,1,17870,-21.676962204920127,-51.38153984302801,flora rica,SP
17880,6,17880,-21.564375406378986,-51.34768356138114,irapuru,SP
17890,15,17890,-21.51865436309028,-51.43460140551366,junqueiropolis,SP
17900,29,17900,-21.4988715,-51.53786099999999,dracena,SP
17905,1,17905,-24.242804477928804,-46.88706553695742,jamaica,SP
17920,3,17920,-21.489882376851902,-51.69792377335822,ouro verde,SP
17930,10,17930,-21.38291083856337,-51.56972111900698,tupi paulista,SP
17940,2,17940,-21.34795563945422,-51.75103152529844,santa mercedes,SP
17950,1,17950,-21.33493314953268,-51.64326467110524,nova guataporanga,SP
17960,1,17960,-21.298957141240443,-51.56497058778417,monte castelo,SP
17980,9,17980,-21.362307677836903,-51.86346633891845,panorama,SP
17990,3,17990,-21.31281309262793,-51.83666963300886,pauliceia,SP
18010,11,18010,-23.497758429915205,-47.45587542936695,sorocaba,SP
18013,4,18013,-23.49327839993657,-47.4093955217843,sorocaba,SP
18015,9,18015,-23.49636707533955,-47.43890030979464,sorocaba,SP
18016,15,18016,-23.49902773488326,-47.42744498842495,sorocaba,SP
18017,18,18017,-23.494190060505503,-47.40954169025909,sorocaba,SP
18020,17,18020,-23.50804657201805,-47.438707709821706,sorocaba,SP
18021,8,18021,-23.50616891395926,-47.43999487691152,sorocaba,SP
18022,2,18022,-23.52429559410029,-47.4343524992766,sorocaba,SP
18023,1,18023,-23.510531622008717,-47.35567458852158,sorocaba,SP
18025,26,18025,-23.520480249006216,-47.44649732938174,sorocaba,SP
18030,17,18030,-23.50590292645274,-47.46270406757463,sorocaba,SP
18031,8,18031,-23.514805626303925,-47.46355489723096,sorocaba,SP
18035,15,18035,-23.501058123111395,-47.46835501559965,sorocaba,SP
18040,14,18040,-23.50436812822437,-47.46615628434992,sorocaba,SP
18043,3,18043,-23.50450737663172,-47.47555993853608,sorocaba,SP
18044,9,18044,-23.50986470167544,-47.484121269794414,sorocaba,SP
18045,15,18045,-23.516280838190312,-47.476832039961934,sorocaba,SP
18046,14,18046,-23.519223858733884,-47.474937078683126,sorocaba,SP
18047,6,18047,-23.529407521784314,-47.4673714103526,sorocaba,SP
18048,18,18048,-23.53401196947312,-47.46735238343239,sorocaba,SP
18050,16,18050,-23.52983427238196,-47.48950578262331,sorocaba,SP
18051,22,18051,-23.509523514570944,-47.5156125,sorocaba,SP
18052,13,18052,-23.539013392723216,-47.49104229586244,sorocaba,SP
18053,22,18053,-23.498115496249092,-47.51679150000001,sorocaba,SP
18054,2,18054,-23.491391636418687,-47.5186390351145,sorocaba,SP
18055,36,18055,-23.489741556206333,-47.509921178602326,sorocaba,SP
18056,4,18056,-23.50407808465575,-47.50637508451152,sorocaba,SP
18057,7,18057,-23.485249497922528,-47.50875151387845,sorocaba,SP
18060,13,18060,-23.492031736886148,-47.47300904079867,sorocaba,SP
18061,8,18061,-23.493304498470785,-47.48204226449884,sorocaba,SP
18065,7,18065,-23.481821053292144,-47.48028152262103,sorocaba,SP
18066,2,18066,-23.480652126691457,-47.4975906438425,sorocaba,SP
18070,9,18070,-23.47779747737896,-47.48145219317328,sorocaba,SP
18071,29,18071,-23.47175350328484,-47.50644372342474,sorocaba,SP
18072,16,18072,-23.42932935268456,-47.50644636159242,sorocaba,SP
18074,15,18074,-23.448281036643923,-47.48873627920402,sorocaba,SP
18075,20,18075,-23.47875410713256,-47.4679305,sorocaba,SP
18076,14,18076,-23.46237169747245,-47.47117224424374,sorocaba,SP
18077,16,18077,-23.450593895051057,-47.47570043199476,sorocaba,SP
18078,20,18078,-23.427220495412364,-47.46811611532685,sorocaba,SP
18079,8,18079,-23.425825285042404,-47.45945531279931,sorocaba,SP
18080,17,18080,-23.48355410407413,-47.45381582237861,sorocaba,SP
18081,10,18081,-23.47288663304276,-47.44472630849193,sorocaba,SP
18085,19,18085,-23.468697894347372,-47.438978129410216,sorocaba,SP
18086,7,18086,-23.44975663113856,-47.440931855963925,sorocaba,SP
18087,21,18087,-23.442173999999994,-47.45493449999999,sorocaba,SP
18090,18,18090,-23.474158480273637,-47.4550642451937,sorocaba,SP
18095,9,18095,-23.490452840257284,-47.45339333018629,sorocaba,SP
18103,13,18103,-23.416176489035724,-47.42898358673321,sorocaba,SP
18105,5,18105,-23.406419346932893,-47.37584945697964,sorocaba,SP
18108,14,18108,-23.496224877055745,-47.37041894685208,sorocaba,SP
18110,15,18110,-23.540699932021333,-47.45842622799934,votorantim,SP
18111,10,18111,-23.53756427699231,-47.4346005360668,votorantim,SP
18112,11,18112,-23.5270462641308,-47.43206506260343,votorantim,SP
18113,3,18113,-23.538990396041427,-47.41262274698504,votorantim,SP
18114,5,18114,-23.5459163613596,-47.43786045308448,votorantim,SP
18115,12,18115,-23.55641699169012,-47.4445312013676,votorantim,SP
18116,9,18116,-23.554843241357265,-47.45986166175327,votorantim,SP
18117,19,18117,-23.57105743712856,-47.45745448568884,votorantim,SP
18118,1,18118,-23.47500354427244,-46.85408158313479,votorantim,SP
18119,8,18119,-23.54014649628784,-47.49201645624124,votorantim,SP
18120,25,18120,-23.532772472991248,-47.16937115902071,mairinque,SP
18125,13,18125,-23.51736771076844,-47.26079094034855,aluminio,SP
18130,20,18130,-23.53626695697963,-47.13489184347044,sao roque,SP
18131,6,18131,-23.535956535662766,-47.15636480737498,sao roque,SP
18132,11,18132,-23.521078528228543,-47.138172429386366,sao roque,SP
18133,11,18133,-23.51189569797908,-47.06599345693552,sao roque,SP
18134,10,18134,-23.524097460277577,-47.12697858173628,sao roque,SP
18135,11,18135,-23.54575741915263,-47.12353107857869,sao roque,SP
18136,5,18136,-23.56096330427244,-47.14802654049926,sao roque,SP
18140,1,18140,-23.5393143928982,-47.0379994490949,sao roque,SP
18143,7,18143,-23.553372168359147,-47.087685232139656,sao roque,SP
18145,1,18145,-23.59535458112465,-47.150677930073314,sao roque,SP
18147,10,18147,-23.432149137521776,-47.06714458276622,aracariguama,SP
